Title = "Title"
Variables = "Distance (km)", "Baseline (%)", "Strategy (%)", "Altitude (m)"
Zone T = " ", I = 4716, J = 1, K = 1, F = POINT
 841.917131  99.849656 54.174081   47.8
 843.042672  99.849656 54.129770   49.4
 844.171625  99.849656 54.073833   51.4
 845.336524  99.849656 53.968369   52.2
 846.821364  99.849656 53.863251   53.2
 848.045817  99.849656 53.767354   55.0
 848.871296  99.849656 53.639019   56.7
 849.419719  99.849656 53.500762   57.3
 850.401556  99.849656 53.369716   58.8
 851.575939  99.849656 53.227977   59.4
 852.924680  99.849656 53.082035   59.7
 854.315556  99.849656 52.943426   59.4
 855.415810  99.849656 52.803413   59.3
 856.427354  99.849656 52.676262   59.2
 857.269400  99.849656 52.569102   59.4
 858.181596  99.849656 52.378899   58.6
 859.492748  99.849656 52.269078   57.0
 860.607251  99.849656 52.159706   55.4
 861.704106  99.849656 52.027389   55.5
 862.903063  99.849656 51.905686   59.7
 864.116130  99.849656 51.760645   63.8
 865.376373  99.849656 51.655748   63.1
 866.403401  99.849656 51.643585   61.3
 867.337169  99.849656 51.638763   60.3
 868.402963  99.849656 51.540055   60.0
 869.516242  99.849656 51.505343   59.6
 870.502231  99.849656 51.431558   59.2
 871.587771  99.849656 51.374175   55.1
 872.646310  99.849656 51.290198   53.2
 873.631134  99.849656 51.215734   52.8
 874.516608  99.849656 51.103327   52.3
 875.377434  99.849656 50.999216   51.7
 876.261742  99.849656 50.916077   51.5
 877.176865  99.849656 50.822064   50.9
 878.097049  99.849656 50.701533   50.6
 879.029425  99.849656 50.572548   51.5
 880.182539  99.849656 50.462353   51.9
 881.412103  99.849656 50.313262   53.8
 882.493362  99.849656 50.189942   55.8
 883.477243  99.849656 50.067865   54.6
 884.512885  99.849656 49.930355   52.4
 885.553157  99.849656 49.824582   51.6
 886.667622  99.849656 49.691121   52.6
 887.814296  99.849656 49.542873   53.4
 888.853088  99.849656 49.469996   54.1
 889.890632  99.849656 49.265878   53.2
 890.940985  99.849656 49.095339   54.1
 891.892369  99.849656 48.901026   54.4
 892.820706  99.849656 48.733081   54.1
 893.737802  99.849656 48.573941   53.2
 894.750056  99.849656 48.385453   52.2
 895.870295  99.849656 48.188190   52.2
 896.923673  99.849656 47.974808   52.2
 897.986281  99.849656 47.783846   52.6
 899.224054  99.849656 47.605251   53.9
 900.374491  99.849656 47.258076   54.5
 901.337811  99.849656 47.303928   55.0
 902.330020  99.849656 47.281110   55.0
 902.920633  99.849656 47.231617   56.2
 903.236426  99.849656 47.187281   56.4
 903.657833  99.849656 47.205990   56.1
 904.153318  99.849656 47.139008   54.0
 904.819661  99.849656 47.081884   53.5
 905.548158  99.849656 47.006636   52.6
 906.364792  99.849656 46.895796   53.7
 907.114116  99.849656 46.771519   53.8
 907.997254  99.849656 46.659213   53.3
 909.136518  99.849656 46.541999   53.0
 910.425722  99.849656 46.415221   53.0
 911.891573  99.849656 46.286448   52.3
 913.333275  99.849656 46.156889   52.5
 914.450554  99.849656 45.985328   53.0
 915.473830  99.849656 45.826007   53.0
 916.540683  99.849656 45.650993   52.9
 917.586466  99.849656 45.550515   52.8
 918.486845  99.849656 45.408847   52.8
 919.222583  99.849656 45.229982   52.8
 920.016361  99.849656 45.117352   53.3
 920.830559  99.849656 44.942326   54.3
 921.649898  99.849656 44.810147   55.1
 922.403658  99.849656 44.622520   55.5
 923.207175  99.849656 44.454242   55.7
 923.788095  99.849656 44.296380   56.4
 924.150085  99.849656 44.096393   57.1
 924.753246  99.849656 43.930945   57.5
 925.846995  99.849656 43.740092   57.6
 926.998395  99.849656 43.575614   57.4
 928.177176  99.849656 43.380520   58.0
 929.423836  99.849656 43.210164   59.8
 930.585114  99.849656 43.037078   60.0
 931.643080  99.849656 42.866211   60.0
 932.598861  99.849656 42.661424   60.2
 933.477480  99.849656 42.479595   60.8
 934.307985  99.849656 42.281817   60.3
 935.014050  99.849656 42.102068   60.0
 935.495391  99.849656 41.911835   60.0
 936.085979  99.849656 41.717398   60.0
 937.008268  99.849656 41.528658   60.0
 938.113025  99.849656 41.332955   59.9
 939.046503  99.849656 41.171899   60.1
 940.007136  99.849656 40.981729   60.3
 940.890728  99.849656 40.774861   60.7
 941.610574  99.849656 40.581495   62.0
 942.277019  99.849656 40.364520   63.9
 942.810078  99.849656 40.178528   67.2
 943.419229  99.849656 39.963285   68.3
 944.368715  99.849656 39.750247   68.9
 945.551742  99.849656 39.575652   69.6
 946.751704  99.849656 39.369783   69.9
 947.754026  99.849656 39.152843   71.5
 948.723341  99.849656 38.947529   73.2
 949.651374  99.849656 38.723554   74.3
 950.546891  99.849656 38.531636   72.2
 951.430772  99.849656 38.332690   70.6
 952.257303  99.849656 38.121617   68.7
 953.031040  99.849656 37.933286   67.9
 953.842010  99.849656 37.720285   67.9
 954.619751  99.849656 37.525935   67.9
 955.307746  99.849656 37.309884   66.5
 955.951490  99.849656 37.088217   67.5
 956.623241  99.849656 36.891097   67.6
 957.356786  99.849656 36.661302   68.0
 957.998630  99.849656 36.441055   69.0
 958.640694  99.849656 36.237389   68.5
 959.384287  99.849656 36.031448   67.8
 960.093065  99.849656 35.806878   68.7
 960.783052  99.849656 35.593808   70.2
 961.485177  99.849656 35.376362   69.8
 962.007584  99.849656 35.146965   69.5
 962.634786  99.849656 34.928649   69.4
 963.386702  99.849656 34.711775   69.4
 964.118311  99.849656 34.458950   70.3
 964.804205  99.849656 34.206992   71.0
 965.495607  99.849656 33.951705   71.1
 966.196373  99.849656 33.709824   70.7
 966.873374  99.849656 33.408116   70.0
 967.471350  99.849656 33.033583   69.9
 968.032869  99.849656 32.779808   69.5
 968.731287  99.849656 32.569715   69.8
 969.431662  99.849656 32.361561   70.6
 970.145244  99.849656 32.084596   71.5
 970.818856  99.849656 31.863483   72.0
 971.447279  99.849656 31.748937   73.2
 971.984941  99.849656 31.976576   74.5
 972.503863  99.849656 32.203781   76.2
 972.984713  99.849656 32.430504   76.7
 973.400447  99.849656 32.656590   76.7
 973.981049  99.849656 32.882269   77.4
 974.755981  99.849656 33.107253   77.5
 975.529623  99.849656 33.331717   76.8
 976.310458  99.849656 33.555468   77.2
 977.077191  99.849656 33.778866   76.9
 977.820870  99.849656 34.001894   76.8
 978.618100  99.849656 34.224537   76.1
 979.319132  99.849656 34.446608   75.3
 979.858030  99.849656 34.667964   75.2
 980.278914  99.849656 34.888462   75.0
 980.617957  99.849656 35.107871   75.7
 981.001758  99.849656 35.325739   76.0
 981.412963  99.849656 35.543510   76.0
 981.922904  99.849656 35.760032   76.2
 982.319291  99.849656 35.975104   76.4
 982.752230  99.849656 36.188987   76.4
 983.124657  99.849656 36.402045   76.3
 983.483169  99.849656 36.615241   76.2
 983.920495  99.849656 36.827980   76.0
 984.361978  99.849656 37.040046   76.0
 984.751129  99.849656 37.251476   76.0
 984.881039  99.849656 37.462470   76.2
 984.881039  99.849656 37.672812   76.4
 984.881039  99.849656 37.882630   77.1
 984.881039  99.849656 38.091853   78.8
 984.881039  99.849656 38.299890   79.7
 984.887531  99.832983 38.069972   80.6
 985.069688  99.681995 37.786193   81.4
 985.613443  99.678960 37.502112   83.0
 986.301679  99.678960 37.186243   83.3
 987.010060  99.678960 36.883893   83.5
 987.000000  99.847292 37.085910   84.0
 987.000000 100.000000 37.286933   83.9
 987.000000 100.000000 37.486469   83.1
 987.000000 100.000000 37.685014   82.6
 987.000000 100.000000 37.883640   82.8
 987.000000 100.000000 38.081790   83.5
 987.000000 100.000000 38.279443   84.0
 987.000000 100.000000 38.476445   84.4
 987.000000 100.000000 38.672385   86.1
 987.000000 100.000000 38.867297   88.1
 987.000000 100.000000 39.060949   88.8
 987.000000 100.000000 39.253366   89.0
 987.000000 100.000000 39.444473   89.7
 987.000000 100.000000 39.634047   90.5
 987.000000 100.000000 39.821795   90.9
 987.000000 100.000000 40.007493   91.9
 987.000000 100.000000 40.191864   92.2
 987.000000 100.000000 40.375550   94.0
 987.000000 100.000000 40.559018   95.0
 987.000000 100.000000 40.741340   95.3
 987.000000 100.000000 40.922312   96.5
 987.000000 100.000000 41.102035   97.7
 987.000000 100.000000 41.280614   97.8
 987.000000 100.000000 41.458051   98.0
 987.000000 100.000000 41.633960   98.0
 987.000000 100.000000 41.807801   97.9
 987.000000 100.000000 41.980045   98.0
 987.000000 100.000000 42.149802   98.9
 987.000000 100.000000 42.318612   99.1
 987.000000 100.000000 42.486430   99.2
 987.000000 100.000000 42.653595   99.0
 987.000000 100.000000 42.819576   99.0
 987.000000 100.000000 42.984445   99.7
 987.000000 100.000000 43.148265   99.9
 987.000000 100.000000 43.311030   99.0
 987.000000 100.000000 43.472377   98.6
 987.000000 100.000000 43.632030   98.8
 987.000000 100.000000 43.789094   99.0
 987.000000 100.000000 43.944154   98.4
 987.000000 100.000000 44.098038   97.0
 987.000000 100.000000 44.250655   95.8
 987.000000 100.000000 44.402454   94.7
 987.000000 100.000000 44.552767   93.5
 987.000000 100.000000 44.701610   92.1
 987.000000 100.000000 44.848487   90.9
 987.000000 100.000000 44.991926   88.5
 987.000000 100.000000 45.132655   87.4
 987.000000 100.000000 45.272167   86.4
 987.000000 100.000000 45.410585   85.6
 987.000000 100.000000 45.548023   85.3
 987.000000 100.000000 45.683737   85.1
 987.000000 100.000000 45.816993   85.4
 987.000000 100.000000 45.945699   86.2
 987.000000 100.000000 46.071815   87.7
 987.000000 100.000000 46.196644   88.2
 987.000000 100.000000 46.319938   88.8
 987.000000 100.000000 46.441782   88.4
 987.000000 100.000000 46.560738   88.3
 987.000000 100.000000 46.674316   88.4
 987.000000 100.000000 46.786334   88.2
 987.000000 100.000000 46.896936   87.7
 987.000000 100.000000 47.005984   86.8
 987.000000 100.000000 47.113343   86.4
 987.000000 100.000000 47.217024   86.0
 987.000000 100.000000 47.315856   84.0
 987.000000 100.000000 47.413128   82.4
 987.000000 100.000000 47.508699   81.7
 987.000000 100.000000 47.602310   81.6
 987.000000 100.000000 47.690237   80.8
 987.000000 100.000000 47.774934   79.8
 987.000000 100.000000 47.858256   79.3
 987.000000 100.000000 47.939751   79.5
 987.000000 100.000000 48.017827   79.7
 987.000000 100.000000 48.088971   79.2
 987.000000 100.000000 48.157609   78.6
 987.000000 100.000000 48.215191   76.9
 987.000000 100.000000 48.271697   76.2
 987.000000 100.000000 48.326303   75.7
 987.000000 100.000000 48.378776   75.3
 987.000000 100.000000 48.422235   74.7
 987.000000 100.000000 48.464957   76.2
 987.000000 100.000000 48.506584   75.9
 987.000000 100.000000 48.545377   73.0
 987.000000 100.000000 48.574567   73.5
 987.000000 100.000000 48.603120   73.5
 987.000000 100.000000 48.630855   72.2
 987.000000 100.000000 48.657497   72.1
 987.000000 100.000000 48.657497   71.8
 987.000000 100.000000 48.657497   70.8
 987.000000 100.000000 48.657497   70.3
 987.000000 100.000000 48.657497   69.6
 987.000000 100.000000 48.657497   68.0
 987.000000 100.000000 48.657497   67.5
 987.000000 100.000000 48.657497   67.5
 987.000000 100.000000 48.657497   67.8
 987.000000 100.000000 48.657497   67.8
 987.000000 100.000000 48.657497   70.0
 987.000000 100.000000 48.657497   72.2
 987.000000 100.000000 48.657497   72.9
 987.000000 100.000000 48.657497   75.0
 987.000000 100.000000 48.657497   80.3
 987.000000 100.000000 48.657497   85.9
 987.000000 100.000000 48.657497   89.0
 987.000000 100.000000 48.657497   86.3
 987.000000 100.000000 48.657497   80.2
 987.000000 100.000000 48.657497   74.1
 987.000000 100.000000 48.657497   74.0
 987.000000 100.000000 48.657497   73.5
 987.000000 100.000000 48.657497   74.0
 987.000000 100.000000 48.657497   74.7
 987.000000 100.000000 48.657497   75.0
 987.000000 100.000000 48.657497   74.9
 987.000000 100.000000 48.657497   74.8
 987.000000 100.000000 48.657497   73.7
 987.000000 100.000000 48.657497   70.7
 987.000000 100.000000 48.657497   69.6
 987.000000 100.000000 48.657497   68.5
 987.000000 100.000000 48.657497   65.4
 987.000000 100.000000 48.657497   62.3
 987.000000 100.000000 48.657497   59.6
 987.000000 100.000000 48.657497   59.2
 987.000000 100.000000 48.657497   59.2
 987.000000 100.000000 48.657497   58.8
 987.000000 100.000000 48.657497   57.3
 987.000000 100.000000 48.657497   54.0
 987.000000 100.000000 48.657497   53.5
 987.000000 100.000000 48.657497   54.4
 987.000000 100.000000 48.657497   55.6
 987.000000 100.000000 48.657497   55.9
 987.000000 100.000000 48.657497   56.0
 987.000000 100.000000 48.657497   56.5
 987.000000 100.000000 48.657497   56.5
 987.000000 100.000000 48.657497   56.5
 987.000000 100.000000 48.657497   56.8
 987.000000 100.000000 48.657497   57.2
 987.000000 100.000000 48.657497   59.0
 987.000000 100.000000 48.657497   59.3
 987.000000 100.000000 48.657497   59.5
 987.000000 100.000000 48.657497   58.4
 987.000000 100.000000 48.657497   57.1
 987.000000 100.000000 48.657497   57.2
 987.000000 100.000000 48.657497   57.4
 987.000000 100.000000 48.657497   57.9
 987.000000 100.000000 48.657497   57.9
 987.000000 100.000000 48.657497   58.0
 987.000000 100.000000 48.657497   57.9
 987.000000 100.000000 48.657497   57.7
 987.000000 100.000000 48.657497   57.2
 987.000000 100.000000 48.657497   56.0
 987.000000 100.000000 48.657497   55.6
 987.000000 100.000000 48.657497   55.8
 987.000000 100.000000 48.657497   56.4
 987.000000 100.000000 48.657497   57.6
 987.000000 100.000000 48.657497   57.8
 987.000000 100.000000 48.657497   59.0
 987.000000 100.000000 48.657497   61.3
 987.000000 100.000000 48.657497   64.1
 987.000000 100.000000 48.657497   64.8
 987.000000 100.000000 48.657497   65.4
 987.000000 100.000000 48.657497   66.0
 987.000000 100.000000 48.657497   66.9
 987.000000 100.000000 48.657497   69.5
 987.000000 100.000000 48.657497   70.3
 987.000000 100.000000 48.657497   70.7
 987.000000 100.000000 48.657497   71.6
 987.000000 100.000000 48.657497   72.0
 987.000000 100.000000 48.657497   72.1
 987.000000 100.000000 48.657497   71.7
 987.000000 100.000000 48.657497   71.0
 987.000000 100.000000 48.657497   70.2
 987.000000 100.000000 48.657497   71.0
 987.000000 100.000000 48.657497   70.4
 987.000000 100.000000 48.657497   69.7
 987.000000 100.000000 48.657497   69.2
 987.000000 100.000000 48.657497   69.1
 987.000000 100.000000 48.657497   68.6
 987.000000 100.000000 48.657497   68.5
 987.000000 100.000000 48.657497   67.9
 987.000000 100.000000 48.657497   66.2
 987.000000 100.000000 48.657497   65.0
 987.000000 100.000000 48.657497   64.2
 987.000000 100.000000 48.657497   64.0
 987.000000 100.000000 48.657497   63.4
 987.000000 100.000000 48.657497   63.3
 987.000000 100.000000 48.657497   63.2
 987.000000 100.000000 48.657497   63.0
 987.000000 100.000000 48.657497   63.3
 987.000000 100.000000 48.657497   62.2
 987.000000 100.000000 48.657497   61.9
 987.000000 100.000000 48.657497   62.5
 987.000000 100.000000 48.657497   62.7
 987.000000 100.000000 48.657497   62.5
 987.000000 100.000000 48.657497   61.9
 987.000000 100.000000 48.657497   61.8
 987.000000 100.000000 48.657497   60.8
 987.000000 100.000000 48.657497   60.4
 987.000000 100.000000 48.657497   60.0
 987.000000 100.000000 48.657497   60.0
 987.000000 100.000000 48.657497   60.0
 987.000000 100.000000 48.657497   60.8
 987.000000 100.000000 48.657497   61.9
 987.000000 100.000000 48.657497   61.5
 987.000000 100.000000 48.657497   59.8
 987.000000 100.000000 48.657497   59.5
 987.000000 100.000000 48.657497   61.3
 987.000000 100.000000 48.657497   62.6
 987.000000 100.000000 48.657497   62.3
 987.000000 100.000000 48.657497   62.6
 987.000000 100.000000 48.698711   63.1
 987.000000 100.000000 48.755559   62.5
 987.000000 100.000000 48.813783   62.3
 987.000000 100.000000 48.878272   63.7
 987.000000 100.000000 48.946998   62.3
 987.000000 100.000000 49.017433   61.9
 987.000000 100.000000 49.089268   62.4
 987.000000 100.000000 49.162121   63.4
 987.000000 100.000000 49.241850   65.1
 987.000000 100.000000 49.324442   67.4
 987.000000 100.000000 49.408516   68.5
 987.000000 100.000000 49.494020   65.4
 987.000000 100.000000 49.580501   63.8
 987.000000 100.000000 49.671186   64.0
 987.000000 100.000000 49.766645   65.0
 987.000000 100.000000 49.864063   66.0
 987.000000 100.000000 49.962702   65.4
 987.000000 100.000000 50.062309   65.0
 987.000000 100.000000 50.163484   65.9
 987.000000 100.000000 50.272235   66.2
 987.000000 100.000000 50.383019   64.9
 987.000000 100.000000 50.494977   64.0
 987.000000 100.000000 50.608060   64.0
 987.000000 100.000000 50.722853   64.5
 987.000000 100.000000 50.843876   65.0
 987.000000 100.000000 50.967575   64.8
 987.000000 100.000000 51.092649   64.3
 987.000000 100.000000 51.219028   66.3
 987.000000 100.000000 51.346635   68.0
 987.000000 100.000000 51.476374   70.0
 987.000000 100.000000 51.610360   71.3
 987.000000 100.000000 51.746961   72.6
 987.000000 100.000000 51.885131   75.4
 987.000000 100.000000 52.024374   75.7
 987.000000 100.000000 52.164829   73.3
 987.000000 100.000000 52.306445   72.1
 987.000000 100.000000 52.450146   71.7
 987.000000 100.000000 52.597380   71.3
 987.000000 100.000000 52.746881   73.1
 987.000000 100.000000 52.897937   73.4
 987.000000 100.000000 53.050259   72.6
 987.000000 100.000000 53.203646   71.6
 987.000000 100.000000 53.357705   70.6
 987.000000 100.000000 53.512940   70.5
 987.000000 100.000000 53.670083   70.8
 987.000000 100.000000 53.829977   70.9
 987.000000 100.000000 53.991700   71.0
 987.000000 100.000000 54.154913   70.3
 987.000000 100.000000 54.319451   70.2
 987.000000 100.000000 54.485062   71.2
 987.000000 100.000000 54.651712   70.4
 987.000000 100.000000 54.818876   70.1
 987.000000 100.000000 54.987059   70.0
 987.000000 100.000000 55.155936   69.9
 987.000000 100.000000 55.327034   69.9
 987.000000 100.000000 55.499995   69.5
 987.000000 100.000000 55.674336   69.7
 987.000000 100.000000 55.849980   70.7
 987.000000 100.000000 56.026924   71.0
 987.000000 100.000000 56.204912   72.1
 987.000000 100.000000 56.383847   72.7
 987.000000 100.000000 56.563752   72.8
 987.000000 100.000000 56.744467   75.1
 987.000000 100.000000 56.925270   80.0
 987.000000 100.000000 57.106516   80.1
 987.000000 100.000000 57.288282   80.2
 987.000000 100.000000 57.472005   79.0
 987.000000 100.000000 57.657003   78.4
 987.000000 100.000000 57.843198   78.6
 987.000000 100.000000 58.030434   79.5
 987.000000 100.000000 58.218926   79.6
 987.000000 100.000000 58.408463   79.7
 987.000000 100.000000 58.598787   80.6
 987.000000 100.000000 58.790247   80.8
 987.000000 100.000000 58.982603   81.4
 987.000000 100.000000 59.175635   81.0
 987.000000 100.000000 59.369165   81.0
 987.000000 100.000000 59.563240   81.9
 987.000000 100.000000 59.757156   81.7
 987.000000 100.000000 59.952168   81.5
 987.000000 100.000000 60.148316   81.5
 987.000000 100.000000 60.345700   80.5
 987.000000 100.000000 60.544119   78.6
 987.000000 100.000000 60.743520   76.4
 987.000000 100.000000 60.943864   75.0
 987.000000 100.000000 61.145199   74.3
 987.000000 100.000000 61.347141   73.1
 987.000000 100.000000 61.549910   72.0
 987.000000 100.000000 61.753274   72.0
 987.000000 100.000000 61.957339   71.5
 987.000000 100.000000 62.161795   71.3
 987.000000 100.000000 62.366645   71.7
 987.000000 100.000000 62.571855   71.8
 987.783858  99.925356 61.998878   71.6
 988.707174  99.925356 61.718963   70.3
 989.629971  99.870945 61.267890   70.0
 990.621929  99.870945 60.870871   69.7
 991.648431  99.870945 60.422402   69.0
 992.634344  99.870945 60.087820   69.5
 993.599504  99.826680 59.833014   70.7
 994.591396  99.803777 59.624343   70.6
 995.575421  99.745227 59.351382   71.3
 996.570639  99.694324 59.124754   72.3
 997.570784  99.673000 58.944954   71.9
 998.564029  99.602813 58.643049   70.7
 999.562512  99.548215 58.436726   69.5
1000.573294  99.517847 58.193070   66.8
1001.620392  99.517847 57.934022   65.6
1002.686728  99.517847 57.615934   65.0
1003.692931  99.517847 57.260532   64.8
1004.630141  99.475394 57.251345   65.2
1005.592530  99.423250 57.140997   64.1
1006.574676  99.371170 57.094540   64.1
1007.566911  99.319294 56.965978   64.4
1008.562366  99.246960 56.753183   64.1
1009.562872  99.193975 56.557921   63.6
1010.563243  99.144333 56.360627   63.3
1011.560571  99.083108 56.153263   63.7
1012.559217  99.032228 55.976416   64.2
1013.558442  98.972793 55.723619   64.1
1014.558276  98.922309 55.467443   62.7
1015.557986  98.864261 55.184360   61.1
1016.557614  98.795673 54.903325   61.7
1017.556648  98.685223 54.583365   62.0
1018.556743  98.603919 54.366430   61.2
1019.556232  98.499141 54.131156   61.0
1020.557605  98.477280 53.857274   62.3
1021.558647  98.476461 53.639464   61.6
1022.558907  98.463093 53.374172   61.1
1023.558498  98.429924 53.104967   61.0
1024.558302  98.388357 52.845583   60.6
1025.557957  98.337028 52.578512   60.6
1026.558413  98.315276 52.314249   61.3
1027.557552  98.242641 52.027471   61.1
1028.557518  98.199217 51.752559   60.3
1029.557557  98.155003 51.476534   60.1
1030.557195  98.091657 51.178514   60.0
1031.557060  98.043030 50.915752   59.9
1032.557645  98.031376 50.617367   60.0
1033.557394  97.995139 50.340931   60.0
1034.556762  97.932312 50.071668   60.2
1035.557500  97.926863 49.779875   60.2
1036.557396  97.887908 49.503902   61.0
1037.557330  97.841777 49.205987   60.5
1038.557581  97.822804 48.923248   60.0
1039.557236  97.772964 48.652670   59.6
1040.557041  97.720935 48.372672   59.5
1041.557053  97.690214 48.101987   58.7
1042.557364  97.674570 47.832941   57.9
1043.557480  97.658646 47.578334   58.9
1044.557656  97.653698 47.317136   60.0
1045.557245  97.614138 47.109266   60.4
1046.557244  97.589559 46.863305   61.7
1047.557763  97.593089 46.565508   62.0
1048.558570  97.624092 46.355709   60.8
1049.559877  97.700133 46.153274   58.2
1050.560410  97.768308 45.879012   56.4
1051.559754  97.794755 45.629581   55.7
1052.559757  97.830528 45.570027   55.6
1053.559299  97.856570 45.291656   55.1
1054.559067  97.887527 45.088150   54.9
1055.559665  97.951894 44.854784   54.7
1056.559009  97.959729 44.696575   55.5
1057.559206  98.004823 44.549411   56.6
1058.559445  98.053433 44.413436   56.8
1059.559303  98.088561 44.190427   57.0
1060.559303  98.130762 43.984549   60.8
1061.559181  98.164330 43.781546   61.7
1062.559065  98.193207 43.601368   60.3
1063.558324  98.192327 43.404479   58.8
1064.558918  98.239997 43.192621   58.2
1065.558061  98.230106 43.011868   58.5
1066.557613  98.223664 42.808466   57.9
1067.557993  98.247437 42.659199   57.2
1068.557711  98.246078 42.473148   58.5
1069.558285  98.275391 42.273089   59.5
1070.558322  98.293854 42.027770   57.3
1071.558271  98.310909 41.837910   56.5
1072.558196  98.329205 41.645413   57.3
1073.557632  98.324855 41.434958   58.2
1074.558638  98.382532 41.205406   57.5
1075.558050  98.384162 40.967820   56.6
1076.557755  98.390688 40.798351   55.9
1077.557087  98.376234 40.596860   58.0
1078.557620  98.417155 40.380530   58.3
1079.557297  98.411002 40.180967   58.1
1080.556964  98.392365 39.965224   58.6
1081.556934  98.386738 39.780642   59.2
1082.557392  98.391244 39.579442   57.0
1083.556811  98.357465 39.366730   56.5
1084.557013  98.358212 39.172645   58.2
1085.556730  98.342736 38.994976   60.0
1086.556569  98.328687 38.773786   58.9
1087.556718  98.321346 38.546142   57.9
1088.556069  98.280754 38.294753   57.6
1089.556685  98.299142 38.066265   56.7
1090.557236  98.305448 37.871163   55.9
1091.556810  98.278221 37.646301   56.0
1092.554159  98.145357 37.399050   57.0
1093.557264  98.212798 37.068461   57.5
1094.560424  98.387292 37.123801   58.1
1095.559277  98.430949 37.002203   58.8
1096.559654  98.513794 36.821515   59.5
1097.559663  98.610004 36.613582   60.1
1098.560835  98.735320 36.591516   60.7
1099.560473  98.826679 36.403615   61.0
1100.560564  98.927596 36.211990   61.4
1101.559054  98.952004 36.041166   61.0
1102.629056  99.003450 35.872452   61.0
1103.772630  99.003450 35.717004   61.4
1104.963195  99.003450 35.565898   62.3
1106.122552  99.003450 35.452108   62.5
1107.315138  99.003450 35.341654   62.4
1108.509008  99.003450 35.276084   62.0
1109.681558  99.003450 35.198971   61.7
1110.843525  99.003450 35.150908   61.8
1111.998698  99.003450 35.094057   63.0
1113.142412  99.003450 34.928790   62.2
1114.272838  99.003450 34.860125   61.2
1115.395776  99.003450 34.804667   60.7
1116.524691  99.003450 34.647327   60.2
1117.633773  99.003450 34.423534   59.5
1118.739898  99.003450 34.201392   59.1
1119.905633  99.003450 34.047888   58.2
1121.061596  99.003450 33.845785   57.4
1122.196596  99.003450 33.809367   56.7
1123.334789  99.003450 33.696448   55.7
1124.468563  99.003450 33.659257   54.8
1125.569811  99.003450 33.616941   53.6
1126.682262  99.003450 33.549226   53.6
1127.781527  99.003450 33.522295   54.8
1128.869432  99.003450 33.447628   56.2
1129.945331  99.003450 33.381568   59.0
1131.030011  99.003450 33.315144   60.6
1132.116081  99.003450 33.252467   61.2
1133.169311  99.003450 33.186725   60.3
1134.261056  99.003450 33.071571   58.7
1135.347265  99.003450 32.966515   55.8
1136.433697  99.003450 32.805542   55.0
1137.533125  99.003450 32.669882   54.5
1138.626905  99.003450 32.543529   54.7
1139.718471  99.003450 32.430957   55.5
1140.790015  99.003450 32.265171   55.9
1141.867829  99.003450 32.115854   55.5
1142.936209  99.003450 31.934953   56.5
1144.019234  99.003450 31.793502   56.4
1145.109551  99.003450 31.630938   56.4
1146.201691  99.003450 31.486463   56.1
1147.278257  99.003450 31.334208   56.2
1148.358538  99.003450 31.159932   56.9
1149.434559  99.003450 31.025561   57.5
1150.537410  99.003450 30.862650   58.4
1151.640270  99.003450 30.723639   58.0
1152.740246  99.003450 30.574544   58.0
1153.805485  99.003450 30.451495   58.2
1154.889798  99.003450 30.310699   58.8
1155.965994  99.003450 30.098822   58.9
1157.045358  99.003450 29.891556   59.3
1158.121903  99.003450 29.751231   59.3
1159.193031  99.003450 29.585323   59.5
1160.265024  99.003450 29.424808   59.5
1161.352362  99.003450 29.281229   59.2
1162.429625  99.003450 29.115255   59.1
1163.500219  99.003450 28.977403   58.8
1164.555213  99.003450 28.877306   58.5
1165.629936  99.003450 28.742392   58.2
1166.711658  99.003450 28.571231   58.0
1167.802668  99.003450 28.386792   58.0
1168.881879  99.003450 28.249106   58.1
1169.968270  99.003450 28.113433   58.2
1171.035194  99.003450 27.930298   58.0
1172.125166  99.003450 27.805003   57.9
1173.196321  99.003450 27.767584   57.9
1174.287943  99.003450 27.625803   57.7
1175.339277  99.003450 27.487824   57.4
1176.354911  99.003450 27.281044   57.4
1177.368680  99.003450 27.056896   57.5
1178.417946  99.003450 26.840155   57.6
1179.467701  99.003450 26.721750   57.7
1180.480912  99.003450 26.561206   58.1
1181.531734  99.003450 26.392055   58.6
1182.571449  99.003450 26.270654   58.9
1183.636902  99.003450 26.174785   58.6
1184.678561  99.003450 26.026915   58.3
1185.717645  99.003450 25.830639   58.2
1186.768433  99.003450 25.728548   57.9
1187.809521  99.003450 25.576549   57.9
1188.841863  99.003450 25.411344   57.4
1189.905249  99.003450 25.156277   55.1
1190.948903  99.003450 24.931385   53.6
1192.005436  99.003450 24.745143   52.0
1193.039331  99.003450 24.591383   53.0
1193.989324  99.003450 24.446250   53.2
1195.003383  99.003450 24.284889   54.3
1196.013297  99.003450 24.196775   55.7
1197.036072  99.003450 24.137608   56.1
1197.984335  99.003450 24.087925   56.5
1198.903138  99.003450 24.019877   56.5
1199.711741  99.003450 23.979198   55.9
1200.518183  99.003450 24.095949   55.5
1201.559273  99.003450 23.926810   55.1
1202.679960  99.003450 24.050339   54.9
1203.769868  99.003450 23.976998   54.6
1204.812736  99.003450 23.949771   54.5
1205.806559  99.003450 24.029899   54.3
1206.936012  99.003450 24.366428   54.5
1207.000000  99.202580 24.518858   54.5
1207.000000  99.421221 24.785635   54.6
1207.000000  99.639441 25.052167   54.8
1207.000000  99.856514 25.318456   54.9
